NO,Tahun,NAMA_BANK,NAMA_SKEMA,NAMA_SEKTOR,BULAN,NAMA_PROVINSI,NAMA_WILAYAH,JML_DEBITUR, JML_PENYALURAN , JML_OUTSTANDING ,
161,2022,Bank Mandiri,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",11,Maluku,Kab. Maluku Tengah,1," 200,000,000.00 "," 112,081,591.00 ",
162,2022,Bank Mandiri,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",11,Maluku,Kota Ambon,4," 506,000,000.00 "," 15,070,540.00 ",
163,2022,Bank Mandiri,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",12,Maluku,Kab. Maluku Tengah,1," 125,000,000.00 ", -   ,
164,2022,Bank Mandiri,KECIL,"TRANSPORTASI, PERGUDANGAN DAN KOMUNIKASI",12,Maluku,Kota Ambon,3," 410,000,000.00 ", -   ,
165,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Buru,1," 50,000,000.00 ", -   ,
166,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Kepulauan Tanimbar,1," 15,000,000.00 ", -   ,
167,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,1,Maluku,Kab. Maluku Tengah,2," 70,000,000.00 ", -   ,
168,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Maluku Tengah,2," 150,000,000.00 ", -   ,
169,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kab. Seram Bagian Barat,1," 60,000,000.00 ", -   ,
170,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,2,Maluku,Kota Ambon,1," 50,000,000.00 ", -   ,
171,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Kepulauan Tanimbar,2," 90,000,000.00 ", -   ,
172,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 ", -   ,
173,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,3,Maluku,Kab. Seram Bagian Timur,2," 55,000,000.00 ", -   ,
174,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Buru,1," 25,000,000.00 ", -   ,
175,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Maluku Tengah,5," 165,000,000.00 ", -   ,
176,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kab. Seram Bagian Barat,1," 25,000,000.00 "," 2,513,536.00 ",
177,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,4,Maluku,Kota Ambon,1," 15,000,000.00 ", -   ,
178,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 ", -   ,
179,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Maluku Tengah,1," 60,000,000.00 "," 664,879.00 ",
180,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,5,Maluku,Kab. Seram Bagian Barat,2," 55,000,000.00 "," 2,832,079.00 ",
181,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,6,Maluku,Kab. Buru,1," 40,000,000.00 ", -   ,
182,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,6,Maluku,Kab. Maluku Tengah,1," 50,000,000.00 ", -   ,
183,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,6,Maluku,Kota Ambon,3," 140,000,000.00 ", -   ,
184,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,6,Maluku,Kota Tual,2," 60,000,000.00 ", -   ,
185,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,7,Maluku,Kab. Buru,3," 200,000,000.00 "," 10,450,907.00 ",
186,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,7,Maluku,Kab. Maluku Tengah,1," 20,000,000.00 ", -   ,
187,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,7,Maluku,Kab. Seram Bagian Barat,1," 25,000,000.00 "," 2,319,673.00 ",
188,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,7,Maluku,Kota Ambon,8," 370,000,000.00 ", -   ,
189,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,8,Maluku,Kab. Buru,5," 305,000,000.00 ", -   ,
190,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,8,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 ", -   ,
191,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,8,Maluku,Kab. Maluku Tengah,2," 150,000,000.00 ", -   ,
192,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,8,Maluku,Kab. Seram Bagian Barat,2," 120,000,000.00 "," 20,864,417.00 ",
193,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,9,Maluku,Kab. Buru,4," 225,000,000.00 ", -   ,
194,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,9,Maluku,Kab. Kepulauan Tanimbar,1," 35,000,000.00 ", -   ,
195,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,9,Maluku,Kab. Maluku Barat Daya,1," 50,000,000.00 "," 13,938,759.00 ",
196,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,9,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 ", -   ,
197,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,9,Maluku,Kota Ambon,8," 390,000,000.00 "," 1,175,445.00 ",
198,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,10,Maluku,Kab. Buru,2," 200,000,000.00 ", -   ,
199,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,10,Maluku,Kab. Kepulauan Tanimbar,3," 120,000,000.00 ", -   ,
200,2022,Bank Mandiri,MIKRO,INDUSTRI PENGOLAHAN,10,Maluku,Kab. Seram Bagian Barat,1," 50,000,000.00 ", -   ,
201,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",2,Maluku,Kab. Kepulauan Tanimbar,1," 20,000,000.00 ", -   ,
202,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",2,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 ", -   ,
203,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",2,Maluku,Kota Ambon,4," 230,000,000.00 ", -   ,
204,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kab. Buru,1," 15,000,000.00 ", -   ,
205,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 ", -   ,
206,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",3,Maluku,Kota Ambon,3," 90,000,000.00 ", -   ,
207,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",4,Maluku,Kab. Buru,2," 80,000,000.00 ", -   ,
208,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",4,Maluku,Kab. Kepulauan Tanimbar,1," 70,000,000.00 ", -   ,
209,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",4,Maluku,Kab. Maluku Tengah,2," 140,000,000.00 "," 6,255,143.00 ",
210,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",4,Maluku,Kota Ambon,3," 140,000,000.00 ", -   ,
211,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",5,Maluku,Kota Ambon,2," 75,000,000.00 ", -   ,
212,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",6,Maluku,Kab. Kepulauan Tanimbar,1," 55,000,000.00 ", -   ,
213,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",6,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 ", -   ,
214,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",6,Maluku,Kota Ambon,3," 170,000,000.00 ", -   ,
215,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",6,Maluku,Kota Tual,1," 50,000,000.00 ", -   ,
216,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",7,Maluku,Kab. Buru,1," 20,000,000.00 ", -   ,
217,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",7,Maluku,Kota Ambon,5," 221,000,000.00 "," 6,183,174.00 ",
218,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",7,Maluku,Kota Tual,1," 60,000,000.00 ", -   ,
219,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kab. Buru,1," 50,000,000.00 ", -   ,
220,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kab. Kepulauan Tanimbar,1," 100,000,000.00 "," 26,297,684.00 ",
221,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kab. Maluku Tengah,1," 100,000,000.00 ", -   ,
222,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",8,Maluku,Kota Ambon,3," 200,000,000.00 ", -   ,
223,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kab. Buru,1," 15,000,000.00 ", -   ,
224,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kab. Maluku Tengah,2," 115,000,000.00 ", -   ,
225,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kab. Maluku Tenggara,1," 40,000,000.00 ", -   ,
226,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kab. Seram Bagian Barat,1," 30,000,000.00 ", -   ,
227,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",9,Maluku,Kota Ambon,2," 130,000,000.00 ", -   ,
228,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kab. Buru,1," 30,000,000.00 ", -   ,
229,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kab. Maluku Tengah,1," 20,000,000.00 ", -   ,
230,2022,Bank Mandiri,MIKRO,"JASA KEMASYARAKATAN, SOSIAL BUDAYA, HIBURAN DAN PERORANGAN LAINNYA",10,Maluku,Kota Ambon,2," 70,000,000.00 ", -   ,
231,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,1,Maluku,Kab. Kepulauan Tanimbar,1," 50,000,000.00 ", -   ,
232,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,1,Maluku,Kota Ambon,4," 170,000,000.00 ", -   ,
233,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Buru,2," 50,000,000.00 ", -   ,
234,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Kepulauan Tanimbar,2," 150,000,000.00 ", -   ,
235,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Maluku Barat Daya,2," 75,000,000.00 ", -   ,
236,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 ", -   ,
237,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,2,Maluku,Kota Ambon,4," 180,000,000.00 ", -   ,
238,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kab. Buru,2," 75,000,000.00 ", -   ,
239,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kab. Maluku Tengah,2," 115,000,000.00 ", -   ,
240,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kab. Seram Bagian Barat,2," 80,000,000.00 ", -   ,
241,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,3,Maluku,Kota Ambon,7," 375,000,000.00 "," 31,269,015.00 ",
242,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,4,Maluku,Kota Ambon,2," 70,000,000.00 ", -   ,
243,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,5,Maluku,Kab. Kepulauan Tanimbar,1," 70,000,000.00 ", -   ,
244,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,5,Maluku,Kota Ambon,2," 50,000,000.00 ", -   ,
245,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,6,Maluku,Kab. Maluku Tengah,3," 255,000,000.00 ", -   ,
246,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,6,Maluku,Kab. Seram Bagian Barat,1," 15,000,000.00 ", -   ,
247,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,6,Maluku,Kota Ambon,9," 380,000,000.00 ", -   ,
248,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kab. Kepulauan Tanimbar,2," 70,000,000.00 ", -   ,
249,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kab. Maluku Tengah,2," 110,000,000.00 ", -   ,
250,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kab. Maluku Tenggara,1," 15,000,000.00 ", -   ,
251,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 "," 23,734,999.00 ",
252,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,7,Maluku,Kota Ambon,7," 355,000,000.00 ", -   ,
253,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Buru,3," 175,000,000.00 "," 605,402.00 ",
254,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Kepulauan Tanimbar,1," 70,000,000.00 ", -   ,
255,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Maluku Barat Daya,1," 80,000,000.00 ", -   ,
256,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Maluku Tengah,5," 260,000,000.00 ", -   ,
257,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kab. Seram Bagian Barat,1," 100,000,000.00 "," 20,313,495.00 ",
258,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,8,Maluku,Kota Ambon,14," 705,000,000.00 "," 16,659,138.00 ",
259,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kab. Kepulauan Tanimbar,1," 25,000,000.00 ", -   ,
260,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kab. Maluku Barat Daya,1," 20,000,000.00 ", -   ,
261,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kab. Maluku Tengah,2," 90,000,000.00 ", -   ,
262,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kab. Seram Bagian Barat,1," 20,000,000.00 "," 4,179,301.00 ",
263,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,9,Maluku,Kota Ambon,7," 310,000,000.00 ", -   ,
264,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,10,Maluku,Kab. Kepulauan Tanimbar,1," 30,000,000.00 ", -   ,
265,2022,Bank Mandiri,MIKRO,PENYEDIAAN AKOMODASI DAN PENYEDIAAN MAKAN MINUM,10,Maluku,Kota Ambon,5," 230,000,000.00 ", -   ,
266,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Buru,4," 95,000,000.00 ", -   ,
267,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Kepulauan Tanimbar,1," 20,000,000.00 ", -   ,
268,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Maluku Barat Daya,1," 50,000,000.00 ", -   ,
269,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Maluku Tengah,5," 123,000,000.00 ", -   ,
270,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Seram Bagian Barat,3," 95,000,000.00 "," 1,031,657.00 ",
271,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kab. Seram Bagian Timur,1," 50,000,000.00 ", -   ,
272,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,1,Maluku,Kota Ambon,7," 248,000,000.00 ", -   ,
273,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Buru,7," 370,000,000.00 ", -   ,
274,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Kepulauan Tanimbar,4," 225,000,000.00 ", -   ,
275,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Barat Daya,1," 50,000,000.00 ", -   ,
276,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Tengah,6," 235,000,000.00 ", -   ,
277,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Maluku Tenggara,1," 40,000,000.00 ", -   ,
278,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kab. Seram Bagian Barat,2," 75,000,000.00 ", -   ,
279,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,2,Maluku,Kota Ambon,9," 300,000,000.00 "," 1,908,633.00 ",
280,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Buru,8," 485,000,000.00 ", -   ,
281,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Kepulauan Tanimbar,7," 220,000,000.00 "," 2,177,731.00 ",
282,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Maluku Tengah,7," 290,000,000.00 "," 129,594.00 ",
283,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kab. Seram Bagian Barat,7," 200,000,000.00 "," 17,152,983.00 ",
284,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,3,Maluku,Kota Ambon,18," 810,000,000.00 ", -   ,
285,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Buru,9," 430,000,000.00 ", -   ,
286,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Kepulauan Tanimbar,6," 292,000,000.00 "," 5,284,702.00 ",
287,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Maluku Barat Daya,1," 30,000,000.00 ", -   ,
288,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Maluku Tengah,16," 990,000,000.00 "," 31,739,553.00 ",
289,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Maluku Tenggara,2," 65,000,000.00 ", -   ,
290,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kab. Seram Bagian Barat,3," 120,000,000.00 ", -   ,
291,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Ambon,19," 580,000,000.00 ", -   ,
292,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,4,Maluku,Kota Tual,2," 45,000,000.00 ", -   ,
293,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Buru,1," 35,000,000.00 ", -   ,
294,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Kepulauan Aru,1," 100,000,000.00 ", -   ,
295,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Kepulauan Tanimbar,3," 115,000,000.00 ", -   ,
296,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Maluku Tengah,9," 540,000,000.00 "," 16,861,638.00 ",
297,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Seram Bagian Barat,6," 300,000,000.00 ", -   ,
298,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kab. Seram Bagian Timur,1," 100,000,000.00 ", -   ,
299,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kota Ambon,15," 600,000,000.00 "," 5,132,808.00 ",
300,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,5,Maluku,Kota Tual,2," 65,000,000.00 ", -   ,
301,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Buru,4," 210,000,000.00 ", -   ,
302,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Kepulauan Tanimbar,2," 120,000,000.00 "," 17,485,676.00 ",
303,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Maluku Tengah,8," 555,000,000.00 ", -   ,
304,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Maluku Tenggara,1," 35,000,000.00 ", -   ,
305,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kab. Seram Bagian Barat,1," 15,000,000.00 ", -   ,
306,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Ambon,22," 745,000,000.00 ", -   ,
307,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,6,Maluku,Kota Tual,4," 71,000,000.00 ", -   ,
308,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Buru,11," 575,000,000.00 ", -   ,
309,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Kepulauan Aru,1," 100,000,000.00 ", -   ,
310,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Kepulauan Tanimbar,5," 170,000,000.00 "," 1,785,257.00 ",
311,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Maluku Barat Daya,1," 20,000,000.00 ", -   ,
312,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Maluku Tengah,8," 400,000,000.00 "," 23,178,175.00 ",
313,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Seram Bagian Barat,3," 110,000,000.00 ", -   ,
314,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kab. Seram Bagian Timur,1," 20,000,000.00 ", -   ,
315,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,7,Maluku,Kota Ambon,25," 972,000,000.00 "," 29,487,958.00 ",
316,2022,Bank Mandiri,MIKRO,PERDAGANGAN BESAR DAN ECERAN,8,Maluku,Kab. Buru,14," 525,000,000.00 ", -   ,
